plot_id,survey_year,survey_month,survey_day,plot_radius,latitude_y,longitude_x,georef_source,georef_accuracy,coord_epsg,data_subsource,data_source,survey_method,fcover_scale,survey_purpose,geometry,admin_unit,admin_country,fire_years,bioclim_subzone,duplicated_coords,duplicated_date
BARR_014.basePlot.div.32.4.1,2021,7,23,1,71.29876,-156.64793,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.64793395996094 71.29875946044919),Alaska,United States of America,,3,,"['BARR_011.basePlot.div.31.1.1', 'BARR_011.basePlot.div.32.2.1', 'BARR_011.basePlot.div.32.4.1', 'BARR_011.basePlot.div.40.1.1', 'BARR_011.basePlot.div.40.3.1', 'BARR_011.basePlot.div.41.4.1', 'BARR_014.basePlot.div.31.1.1', 'BARR_014.basePlot.div.32.2.1', 'BARR_014.basePlot.div.32.4.1', 'BARR_014.basePlot.div.40.1.1', 'BARR_014.basePlot.div.40.3.1', 'BARR_014.basePlot.div.41.4.1', 'BARR_018.basePlot.div.31.1.1', 'BARR_018.basePlot.div.32.2.1', 'BARR_018.basePlot.div.32.4.1', 'BARR_018.basePlot.div.40.1.1', 'BARR_018.basePlot.div.40.3.1', 'BARR_018.basePlot.div.41.4.1', 'BARR_024.basePlot.div.31.1.1', 'BARR_024.basePlot.div.32.2.1', 'BARR_024.basePlot.div.32.4.1', 'BARR_024.basePlot.div.40.1.1', 'BARR_024.basePlot.div.40.3.1', 'BARR_024.basePlot.div.41.4.1', 'BARR_052.basePlot.div.31.1.1', 'BARR_052.basePlot.div.32.2.1', 'BARR_052.basePlot.div.32.4.1', 'BARR_052.basePlot.div.40.1.1', 'BARR_052.basePlot.div.40.3.1', 'BARR_052.basePlot.div.41.4.1', 'TOOL_004.basePlot.div.31.1.1', 'TOOL_004.basePlot.div.40.1.1', 'TOOL_004.basePlot.div.40.3.1']"
BARR_014.basePlot.div.40.1.1,2021,7,23,1,71.298775,-156.64847,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.64846801757812 71.29877471923827),Alaska,United States of America,,3,,"['BARR_011.basePlot.div.31.1.1', 'BARR_011.basePlot.div.32.2.1', 'BARR_011.basePlot.div.32.4.1', 'BARR_011.basePlot.div.40.1.1', 'BARR_011.basePlot.div.40.3.1', 'BARR_011.basePlot.div.41.4.1', 'BARR_014.basePlot.div.31.1.1', 'BARR_014.basePlot.div.32.2.1', 'BARR_014.basePlot.div.32.4.1', 'BARR_014.basePlot.div.40.1.1', 'BARR_014.basePlot.div.40.3.1', 'BARR_014.basePlot.div.41.4.1', 'BARR_018.basePlot.div.31.1.1', 'BARR_018.basePlot.div.32.2.1', 'BARR_018.basePlot.div.32.4.1', 'BARR_018.basePlot.div.40.1.1', 'BARR_018.basePlot.div.40.3.1', 'BARR_018.basePlot.div.41.4.1', 'BARR_024.basePlot.div.31.1.1', 'BARR_024.basePlot.div.32.2.1', 'BARR_024.basePlot.div.32.4.1', 'BARR_024.basePlot.div.40.1.1', 'BARR_024.basePlot.div.40.3.1', 'BARR_024.basePlot.div.41.4.1', 'BARR_052.basePlot.div.31.1.1', 'BARR_052.basePlot.div.32.2.1', 'BARR_052.basePlot.div.32.4.1', 'BARR_052.basePlot.div.40.1.1', 'BARR_052.basePlot.div.40.3.1', 'BARR_052.basePlot.div.41.4.1', 'TOOL_004.basePlot.div.31.1.1', 'TOOL_004.basePlot.div.40.1.1', 'TOOL_004.basePlot.div.40.3.1']"
BARR_014.basePlot.div.40.3.1,2021,7,23,1,71.29886,-156.64845,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.64845275878906 71.29885864257811),Alaska,United States of America,,3,,"['BARR_011.basePlot.div.31.1.1', 'BARR_011.basePlot.div.32.2.1', 'BARR_011.basePlot.div.32.4.1', 'BARR_011.basePlot.div.40.1.1', 'BARR_011.basePlot.div.40.3.1', 'BARR_011.basePlot.div.41.4.1', 'BARR_014.basePlot.div.31.1.1', 'BARR_014.basePlot.div.32.2.1', 'BARR_014.basePlot.div.32.4.1', 'BARR_014.basePlot.div.40.1.1', 'BARR_014.basePlot.div.40.3.1', 'BARR_014.basePlot.div.41.4.1', 'BARR_018.basePlot.div.31.1.1', 'BARR_018.basePlot.div.32.2.1', 'BARR_018.basePlot.div.32.4.1', 'BARR_018.basePlot.div.40.1.1', 'BARR_018.basePlot.div.40.3.1', 'BARR_018.basePlot.div.41.4.1', 'BARR_024.basePlot.div.31.1.1', 'BARR_024.basePlot.div.32.2.1', 'BARR_024.basePlot.div.32.4.1', 'BARR_024.basePlot.div.40.1.1', 'BARR_024.basePlot.div.40.3.1', 'BARR_024.basePlot.div.41.4.1', 'BARR_052.basePlot.div.31.1.1', 'BARR_052.basePlot.div.32.2.1', 'BARR_052.basePlot.div.32.4.1', 'BARR_052.basePlot.div.40.1.1', 'BARR_052.basePlot.div.40.3.1', 'BARR_052.basePlot.div.41.4.1', 'TOOL_004.basePlot.div.31.1.1', 'TOOL_004.basePlot.div.40.1.1', 'TOOL_004.basePlot.div.40.3.1']"
BARR_014.basePlot.div.41.4.1,2021,7,23,1,71.29885,-156.64793,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.64793395996094 71.29885101318357),Alaska,United States of America,,3,,"['BARR_011.basePlot.div.31.1.1', 'BARR_011.basePlot.div.32.2.1', 'BARR_011.basePlot.div.32.4.1', 'BARR_011.basePlot.div.40.1.1', 'BARR_011.basePlot.div.40.3.1', 'BARR_011.basePlot.div.41.4.1', 'BARR_014.basePlot.div.31.1.1', 'BARR_014.basePlot.div.32.2.1', 'BARR_014.basePlot.div.32.4.1', 'BARR_014.basePlot.div.40.1.1', 'BARR_014.basePlot.div.40.3.1', 'BARR_014.basePlot.div.41.4.1', 'BARR_018.basePlot.div.31.1.1', 'BARR_018.basePlot.div.32.2.1', 'BARR_018.basePlot.div.32.4.1', 'BARR_018.basePlot.div.40.1.1', 'BARR_018.basePlot.div.40.3.1', 'BARR_018.basePlot.div.41.4.1', 'BARR_024.basePlot.div.31.1.1', 'BARR_024.basePlot.div.32.2.1', 'BARR_024.basePlot.div.32.4.1', 'BARR_024.basePlot.div.40.1.1', 'BARR_024.basePlot.div.40.3.1', 'BARR_024.basePlot.div.41.4.1', 'BARR_052.basePlot.div.31.1.1', 'BARR_052.basePlot.div.32.2.1', 'BARR_052.basePlot.div.32.4.1', 'BARR_052.basePlot.div.40.1.1', 'BARR_052.basePlot.div.40.3.1', 'BARR_052.basePlot.div.41.4.1', 'TOOL_004.basePlot.div.31.1.1', 'TOOL_004.basePlot.div.40.1.1', 'TOOL_004.basePlot.div.40.3.1']"
BARR_015.basePlot.div.31.1.1,2021,7,22,1,71.267166,-156.56265,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.56265258789062 71.26716613769528),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_015.basePlot.div.32.2.1,2021,7,22,1,71.267166,-156.56212,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.56211853027344 71.26716613769528),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_015.basePlot.div.32.4.1,2021,7,22,1,71.26725,-156.5621,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.56210327148438 71.26725006103514),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_015.basePlot.div.40.1.1,2021,7,22,1,71.26726,-156.56265,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.56265258789062 71.26725769042966),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_015.basePlot.div.40.3.1,2021,7,22,1,71.26734,-156.56264,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.56263732910156 71.26734161376952),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_015.basePlot.div.41.4.1,2021,7,22,1,71.26734,-156.56212,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.56211853027344 71.26734161376952),Alaska,United States of America,,3,,"['BARR_013.basePlot.div.31.1.1', 'BARR_013.basePlot.div.32.2.1', 'BARR_013.basePlot.div.32.4.1', 'BARR_013.basePlot.div.40.1.1', 'BARR_013.basePlot.div.40.3.1', 'BARR_013.basePlot.div.41.4.1', 'BARR_015.basePlot.div.31.1.1', 'BARR_015.basePlot.div.32.2.1', 'BARR_015.basePlot.div.32.4.1', 'BARR_015.basePlot.div.40.1.1', 'BARR_015.basePlot.div.40.3.1', 'BARR_015.basePlot.div.41.4.1', 'BARR_019.basePlot.div.31.1.1', 'BARR_019.basePlot.div.32.2.1', 'BARR_019.basePlot.div.32.4.1', 'BARR_019.basePlot.div.40.1.1', 'BARR_019.basePlot.div.40.3.1', 'BARR_019.basePlot.div.41.4.1', 'BARR_021.basePlot.div.31.1.1', 'BARR_021.basePlot.div.32.2.1', 'BARR_021.basePlot.div.32.4.1', 'BARR_021.basePlot.div.40.1.1', 'BARR_021.basePlot.div.40.3.1', 'BARR_021.basePlot.div.41.4.1', 'BARR_025.basePlot.div.31.1.1', 'BARR_025.basePlot.div.32.2.1', 'BARR_025.basePlot.div.32.4.1', 'BARR_025.basePlot.div.40.1.1', 'BARR_025.basePlot.div.40.3.1', 'BARR_025.basePlot.div.41.4.1', 'BARR_026.basePlot.div.31.1.1', 'BARR_026.basePlot.div.32.2.1', 'BARR_026.basePlot.div.32.4.1', 'BARR_026.basePlot.div.40.1.1', 'BARR_026.basePlot.div.40.3.1', 'BARR_026.basePlot.div.41.4.1', 'TOOL_006.basePlot.div.31.1.1', 'TOOL_006.basePlot.div.32.2.1', 'TOOL_006.basePlot.div.32.4.1', 'TOOL_006.basePlot.div.40.1.1', 'TOOL_006.basePlot.div.40.3.1', 'TOOL_006.basePlot.div.41.4.1']"
BARR_016.basePlot.div.31.1.1,2021,7,16,1,71.24596,-156.50508,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.5050811767578 71.24595642089841),Alaska,United States of America,,3,,"['BARR_004.basePlot.div.31.1.1', 'BARR_004.basePlot.div.32.2.1', 'BARR_004.basePlot.div.32.4.1', 'BARR_004.basePlot.div.40.1.1', 'BARR_004.basePlot.div.40.3.1', 'BARR_004.basePlot.div.41.4.1', 'BARR_016.basePlot.div.31.1.1', 'BARR_016.basePlot.div.32.2.1', 'BARR_016.basePlot.div.32.4.1', 'BARR_016.basePlot.div.40.1.1', 'BARR_016.basePlot.div.40.3.1', 'BARR_016.basePlot.div.41.4.1']"
BARR_016.basePlot.div.32.2.1,2021,7,16,1,71.24596,-156.50456,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.5045623779297 71.24595642089841),Alaska,United States of America,,3,,"['BARR_004.basePlot.div.31.1.1', 'BARR_004.basePlot.div.32.2.1', 'BARR_004.basePlot.div.32.4.1', 'BARR_004.basePlot.div.40.1.1', 'BARR_004.basePlot.div.40.3.1', 'BARR_004.basePlot.div.41.4.1', 'BARR_016.basePlot.div.31.1.1', 'BARR_016.basePlot.div.32.2.1', 'BARR_016.basePlot.div.32.4.1', 'BARR_016.basePlot.div.40.1.1', 'BARR_016.basePlot.div.40.3.1', 'BARR_016.basePlot.div.41.4.1']"
BARR_016.basePlot.div.32.4.1,2021,7,16,1,71.24604,-156.50455,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.50454711914062 71.24604034423825),Alaska,United States of America,,3,,"['BARR_004.basePlot.div.31.1.1', 'BARR_004.basePlot.div.32.2.1', 'BARR_004.basePlot.div.32.4.1', 'BARR_004.basePlot.div.40.1.1', 'BARR_004.basePlot.div.40.3.1', 'BARR_004.basePlot.div.41.4.1', 'BARR_016.basePlot.div.31.1.1', 'BARR_016.basePlot.div.32.2.1', 'BARR_016.basePlot.div.32.4.1', 'BARR_016.basePlot.div.40.1.1', 'BARR_016.basePlot.div.40.3.1', 'BARR_016.basePlot.div.41.4.1']"
BARR_016.basePlot.div.40.1.1,2021,7,16,1,71.24604,-156.50508,GPS,0.25,EPSG:4326,Utqiagvik-Barrow NEON,NEON,quadrat,percent,"Quantify the impacts of climate change, land use, and invasive species on terrestrial populations and processes by sampling key organism groups of various life spans and spatial distributions for standardized intercontinental comparisons; Utqiagvik was selected for its coastal north slope location, and its polygon tundra and lake ecosystems",POINT (-156.5050811767578 71.24604034423825),Alaska,United States of America,,3,,"['BARR_004.basePlot.div.31.1.1', 'BARR_004.basePlot.div.32.2.1', 'BARR_004.basePlot.div.32.4.1', 'BARR_004.basePlot.div.40.1.1', 'BARR_004.basePlot.div.40.3.1', 'BARR_004.basePlot.div.41.4.1', 'BARR_016.basePlot.div.31.1.1', 'BARR_016.basePlot.div.32.2.1', 'BARR_016.basePlot.div.32.4.1', 'BARR_016.basePlot.div.40.1.1', 'BARR_016.basePlot.div.40.3.1', 'BARR_016.basePlot.div.41.4.1']"
